100,16.997318,14.983807
101,16.952984,14.984581
117,20.606087,10.139771
130,10.557167,8.464789
132,10.557302,8.464769
135,10.556755,8.464474
139,10.585701,8.4412775
141,14.056677,10.526072
144,14.227489,7.2537174
146,14.226753,7.2804785
15,9.344029,11.133206
151,15.905693,7.1139717
152,14.833518,4.6110606
154,14.259308,9.465438
155,14.264186,9.312658
16,9.331853,11.221542
164,16.262693,11.689202
166,17.848927,7.5607996
168,18.370747,14.412642
17,9.185155,11.306386
170,18.512081,14.81766
171,15.275708,8.332872
172,15.275572,8.331016
173,17.214903,8.867901
175,16.702967,8.477074
18,9.196483,11.286426
181,16.471928,7.788546
182,12.971032,7.754979
183,12.986604,7.7504635
184,15.851448,9.548002
185,15.618515,7.9214783
19,9.138117,11.037846
190,15.692619,10.266169
193,15.957743,10.205277
194,15.957779,10.204914
196,16.850328,8.890077
20,9.091782,11.075713
21,11.676553,1.4167386
22,11.676523,1.4167371
226,17.455376,9.3257675
23,11.676554,1.4167382
260,18.609972,8.79966
266,18.96345,9.363501
278,17.97953,8.789409
280,18.00275,9.436203
287,16.361706,9.783686
289,17.522467,8.136802
293,18.335669,8.495884
295,18.786943,8.590749
296,19.694181,10.439604
298,18.534903,9.254092
36,18.7033,11.670557
39,13.275195,11.346669
40,12.721406,14.305308
41,12.697587,14.231736
42,13.029606,15.573229
43,13.053037,15.663549
44,14.249891,12.293757
45,14.245591,12.309699
479,7.592822,0.4205547
481,7.3667374,0.28268367
483,7.2800126,0.24051733
484,7.280012,0.24051729
504,11.505628,0.76264393
510,13.751775,9.223869
512,13.789117,9.066854
513,13.789188,9.066762
540,18.496336,9.785261
541,16.143255,8.178882
569,8.794871,0.8669374
570,8.671167,0.9074075
571,8.671167,0.9074075
572,8.671162,0.9074228
573,8.662675,0.9000407
593,18.360102,10.342876
6,16.214201,13.180434
606,15.800486,9.271828
614,17.623316,15.895363
642,20.090319,9.005983
684,18.019547,6.5325894
685,24.82578,16.157444
686,24.827566,16.161905
688,19.615532,6.9770403
7,24.460075,15.112651
711,17.902977,13.80501
721,14.835126,4.5953164
731,4.3519707,10.335704
732,4.3519707,10.335704
740,4.458198,8.1337385
741,4.2167106,8.032515
742,4.0302644,8.744786
743,4.551804,8.597556
744,3.888915,8.6406145
745,3.823424,8.380492
746,4.393262,8.716806
747,3.9627972,8.130614
748,4.6026783,8.372981
8,24.459703,15.1199045
82,12.309297,7.53695
11,17.218273,10.488667
12,17.218273,10.48867
13,17.218271,10.488725
47,17.971327,4.0670457
