103,20.858088,22.475992
108,24.641518,28.297508
110,24.654058,28.284689
111,24.654058,28.284689
119,19.59734,17.384691
128,29.136389,24.656395
136,29.134647,24.656689
140,16.590212,22.179129
145,16.587963,22.176893
147,20.001759,21.369122
148,19.565878,19.58909
149,20.105,21.824938
150,19.998053,21.375341
153,18.848738,20.109371
156,16.130314,16.811756
157,21.536533,22.459312
158,16.912037,25.72532
160,18.775885,16.974346
165,20.515215,21.614595
169,22.212666,22.839918
197,22.383007,27.348595
254,26.618082,26.886885
26,14.101628,20.949856
263,26.620138,26.889647
27,14.112461,20.975813
28,14.102584,20.964361
316,19.383144,18.474773
343,25.568752,25.926064
389,19.62928,19.168571
443,20.660873,23.795395
447,20.660873,23.795395
448,20.660242,23.795568
46,23.35117,23.476614
471,24.696093,25.995268
473,19.138678,22.38231
487,24.047571,22.333279
488,24.047571,22.333279
5,22.418245,27.341236
505,22.949198,25.65373
506,22.949198,25.65373
507,22.947662,25.687544
526,17.97448,18.731096
527,17.97448,18.731096
592,23.285252,24.542152
594,24.968004,27.355707
602,20.914886,21.196127
62,21.045517,22.049982
64,20.6443,25.575617
65,20.712534,25.668821
652,22.69894,21.029829
66,20.718433,25.661499
67,19.615442,27.73834
679,25.991796,24.193995
68,19.857388,27.808115
680,25.991795,24.193993
687,21.539661,21.640999
69,19.857725,27.815805
694,18.853752,21.198133
696,21.7784,22.675346
707,23.51966,24.355541
708,23.675512,24.511814
71,19.891424,27.776373
710,15.502843,17.371658
713,24.262104,24.814709
715,19.24388,18.687094
719,17.027723,27.491673
72,19.805841,27.678955
720,16.786255,25.744518
726,16.997162,22.644802
729,24.234144,25.477186
73,15.611123,17.23345
74,22.508703,24.391382
75,22.50035,24.315048
76,21.149548,24.493298
77,21.163006,24.453579
78,20.389095,19.613478
87,20.05118,18.137455
9,17.090029,18.873339
90,19.517279,18.516525
98,21.852581,23.752588
