228,-3.135726,-18.008741
229,-10.535899,-9.830022
244,-4.9844737,-7.8550653
247,-3.4743495,-7.3878446
261,-10.19678,-28.353096
262,-10.187423,-28.325651
29,-9.687386,-29.449802
292,-8.27139,-23.753916
297,-8.654199,-28.731709
301,-8.695772,-27.976107
302,-8.671113,-28.60372
303,-9.317824,-28.207987
304,-9.368822,-28.447735
31,-9.639136,-29.975866
314,-9.27035,-27.812098
318,-8.2714205,-23.753939
319,-10.12938,-10.424548
32,-9.129549,-29.985447
33,-9.20236,-29.993063
369,-12.389001,-17.606344
381,-2.6139605,-18.53628
386,-9.784881,-27.787674
390,-12.425747,-17.883774
392,-2.8786902,-18.63813
394,-3.247879,-17.685534
395,-9.94816,-27.91104
396,-11.149941,-18.205217
397,-11.986595,-18.55975
398,-12.107662,-18.419962
399,-12.279181,-18.104584
402,-2.6915617,-18.591719
434,-7.0938168,-28.001677
435,-7.0254016,-28.442787
436,-9.790333,-10.944209
437,-6.3227105,-28.151564
442,-3.459551,-18.154985
460,-3.7680209,-19.5118
461,-2.3665378,-18.045187
463,-4.000454,-19.958832
486,-9.95303,-28.833609
491,-3.2451897,-18.648603
493,-11.581051,-17.356642
516,-3.903668,-7.5311213
525,-9.54727,-28.89107
529,-3.4592164,-18.373503
539,-8.624499,-29.236977
547,-7.3933244,-28.79275
574,-11.207942,-17.554754
579,-9.785917,-10.731484
581,-10.772816,-17.563602
599,-10.456957,-10.035263
60,-13.157771,-19.076515
603,-10.432718,-10.000857
611,-10.462998,-10.443903
612,-10.566025,-10.370135
644,-11.598192,-17.83642
646,-11.315638,-18.119251
650,-9.795471,-9.842466
653,-4.562829,-7.651445
655,-9.457697,-9.719711
656,-9.454796,-9.720796
681,-7.533117,-28.574009
683,-7.6386313,-27.976501
689,-7.623453,-27.859667
727,-2.5234404,-17.798906
728,-2.6949484,-17.703882
80,-4.955538,-7.8451915
97,-11.83114,-17.460695
99,-11.4992485,-18.496714
