1,20.513432,-16.338886
104,18.214537,-16.638872
123,15.833243,-18.927643
126,15.664109,-16.825191
133,15.664519,-16.825827
134,16.903652,-17.643946
178,17.622213,-16.365793
179,17.180754,-16.351734
187,17.039503,-15.010408
198,17.167109,-16.38708
199,17.96726,-17.178827
222,9.097441,-17.482227
224,15.938508,-17.783413
230,16.910269,-17.026112
24,20.516468,-16.336227
250,15.938509,-17.783413
276,16.910261,-17.0261
277,17.92309,-17.418594
30,20.522402,-16.318346
350,20.557375,-12.820142
351,9.086905,-17.483076
367,20.558268,-12.87732
419,20.619265,-13.635424
420,20.620062,-13.645494
422,20.620058,-13.645489
530,16.488455,-16.05053
532,16.590752,-16.025318
533,16.488455,-16.05053
596,15.753034,-16.282
608,9.100395,-17.482311
617,13.230526,-11.127166
618,16.210503,-14.947421
619,15.485956,-12.370865
620,13.418754,-9.011052
621,13.418799,-9.011064
622,17.252272,-13.618562
623,13.418679,-9.011199
659,16.495893,-12.607603
660,17.832281,-8.558046
661,17.907019,-9.009913
662,12.262451,-10.564602
663,17.917683,-9.044853
676,14.220181,-17.363218
723,16.339754,-16.658638
34,15.807516,-14.01211
35,14.210609,-12.026732
499,15.829265,-13.400536
50,15.4165,-14.421773
564,16.948757,-13.584681
664,14.716211,-13.903676
690,16.192524,-13.053458
695,16.167217,-14.042279
734,17.137756,-14.039784
749,17.842722,-15.06407
509,16.167217,-14.042278
511,15.6066265,-13.176524
